"Adresse : Ville","COLL_INSEE","ACCESSIBILITE _COMPTEUR","EMPLACEMENT_TYPE","FERMETURE_COMPTEUR","FERMETURE_DATE","TOURNEE_CODE","ANNEE_COMPTEUR","MARQUE_COMPTEUR","DIAMETRE_COMPTEUR","TYPE_COMPTEUR","POSE_DATE","Radio relève","ANCIEN_RELEVE_DATE","ANCIEN_INDEX","NOUVEAU_RELEVE-DATE","NOUVEAU_RELEVE","RELEVE_TYPE","CONSOMMATION","RELEVE_N-1_DATE","RELEVE_N-1","RELEVE_N-1_TYPE","CONSOMMATION","RELEVE_N-2_DATE","RELEVE_N-2","RELEVE_N-2_TYPE","CONSOMMATION","RELEVE_N-3_DATE","RELEVE_N-3","RELEVE_N-3_TYPE","CONSOMMATION_N-3","RELEVE_N-4_DATE","RELEVE_N-4","RELEVE_N-4_TYPE","CONSOMMATION_N-4","RELEVE_N-5_DATE","RELEVE_N-5","RELEVE_N-5_TYPE","CONSOMMATION_N-5","CONTRAT_ACTIF","OUVERTURE_CONTRAT_DATE","CLOTURE_CONTRAT_DATE"
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,60,2018,"Sappel",15,"Altair",18/10/2018,"Oui",18/10/2018,0,18/10/2018,0,"R",0,18/10/2018,19,"R",0,17/10/2018,19,"R",0,17/04/2018,19,"R",0,19/10/2017,19,"R",0,26/04/2017,19,"R",0,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,10,2016,"Sappel",15,"Altair",23/11/2016,"Oui",21/08/2018,13,19/02/2019,18,"R",5,21/08/2018,13,"R",4,19/02/2018,9,"R",4,22/08/2017,5,"R",4,20/02/2017,1,"R",1,23/11/2016,0,"R",0,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Non",,"Non",,65,2018,"Sappel",15,"Altair",10/12/2018,"Oui",10/12/2018,0,10/12/2018,0,"R",0,10/12/2018,1208,"R",20,26/10/2018,1188,"R",44,23/04/2018,1144,"R",10,25/10/2017,1154,"R",5,26/04/2017,1159,"R",14,"Oui",06/12/2011,
"DIGNE LES BAINS","04070","Non",,"Non",,55,2014,"Sappel",15,"Altair",01/10/2014,"Oui",10/04/2018,478,09/10/2018,552,"R",74,10/04/2018,478,"R",84,12/10/2017,394,"R",93,11/04/2017,301,"R",78,04/10/2016,223,"R",63,29/03/2016,160,"R",62,"Oui",08/03/2014,
"DIGNE LES BAINS","04070","Non",,"Non",,25,2013,"Sappel",15,"Altair",24/06/2013,"Oui",06/09/2018,1214,06/03/2019,1310,"R",96,06/09/2018,1214,"R",95,02/03/2018,1119,"R",84,05/09/2017,1035,"R",93,09/03/2017,942,"R",31,02/01/2017,911,"R",1,"Oui",02/01/2017,
"DIGNE LES BAINS","04070","Non",,"Non",,60,2014,"Sappel",15,"Altair",12/06/2014,"Oui",17/04/2018,347,16/10/2018,395,"R",48,17/04/2018,347,"R",43,17/10/2017,304,"R",42,21/04/2017,262,"R",44,11/10/2016,218,"R",42,06/04/2016,176,"R",43,"Oui",02/06/2014,
"DIGNE LES BAINS","04070","Non",,"Non",,65,2018,"Sappel",15,"Altair",10/12/2018,"Oui",10/12/2018,0,10/12/2018,0,"R",0,10/12/2018,1914,"R",8,26/10/2018,1906,"R",6,17/09/2018,1900,"U",0,09/08/2018,1900,"U",20,19/04/2018,1880,"U",21,"Oui",17/09/2018,
"DIGNE LES BAINS","04070","Non",,"Non",,55,2012,"Sappel",15,"Altair",09/10/2012,"Oui",10/04/2018,142,09/10/2018,149,"R",7,10/04/2018,142,"R",7,11/10/2017,135,"R",7,14/04/2017,128,"R",6,06/10/2016,122,"R",7,23/03/2016,115,"R",7,"Oui",17/06/2013,
"DIGNE LES BAINS","04070","Non",,"Non",,40,2017,"Actaris",15,"Altair",15/01/2018,"Oui",24/09/2018,6,18/03/2019,9,"R",3,24/09/2018,6,"R",3,20/03/2018,3,"R",3,15/01/2018,0,"R",0,15/01/2018,104,"R",0,12/01/2018,104,"R",0,"Oui",12/01/2018,
"DIGNE LES BAINS","04070","Non",,"Non",,40,2012,"Sappel",15,"Altair",06/07/2012,"Oui",24/09/2018,333,18/03/2019,351,"R",18,24/09/2018,333,"R",26,20/03/2018,307,"R",24,21/09/2017,283,"R",33,29/03/2017,250,"R",22,21/09/2016,228,"R",39,"Oui",12/02/2012,
"DIGNE LES BAINS","04070","Oui","REGARD","Non",,75,2018,"Sappel",15,"Altair",10/10/2018,"Oui",10/10/2018,0,08/11/2018,1,"R",1,10/10/2018,0,"R",0,10/10/2018,577,"R",75,04/05/2018,502,"R",2,08/11/2017,500,"R",28,11/05/2017,472,"R",3,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","REGARD","Oui",18/07/2018,60,2011,"Sappel",15,"Altair",23/05/2012,"Oui",02/07/2018,391,17/10/2018,391,"R",0,02/07/2018,391,"R",0,17/04/2018,391,"R",0,09/03/2018,391,"R",30,19/10/2017,361,"R",26,27/04/2017,335,"R",30,,02/09/2009,
"DIGNE LES BAINS","04070","Non",,"Non",,25,2013,"Sappel",15,"Altair",26/06/2013,"Oui",06/09/2018,275,06/03/2019,300,"R",25,06/09/2018,275,"R",30,07/03/2018,245,"R",26,05/09/2017,219,"R",27,09/03/2017,192,"R",28,08/09/2016,164,"R",29,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","REGARD","Non",,75,2018,"Sappel",15,"Altair",10/10/2018,"Oui",10/10/2018,0,08/11/2018,4,"R",4,10/10/2018,0,"R",0,10/10/2018,751,"R",15,04/05/2018,736,"R",25,08/11/2017,711,"R",26,11/05/2017,685,"R",24,"Oui",25/02/2014,
"DIGNE LES BAINS","04070","Oui","REGARD","Non",,75,2018,"Sappel",15,"Altair",10/10/2018,"Oui",10/10/2018,0,08/11/2018,4,"R",4,10/10/2018,0,"R",0,10/10/2018,537,"R",17,04/05/2018,520,"R",21,08/11/2017,499,"R",23,11/05/2017,476,"R",20,"Oui",13/08/2010,
"DIGNE LES BAINS","04070","Oui","REGARD","Non",,15,2010,"Sappel",15,"Altair V4",06/01/2011,"Oui",24/08/2018,820,22/02/2019,869,"R",49,24/08/2018,820,"R",52,22/02/2018,768,"R",42,25/08/2017,726,"R",63,01/03/2017,663,"R",56,30/08/2016,607,"R",40,"Oui",23/02/2012,
"DIGNE LES BAINS","04070","Oui","REGARD","Non",,10,2015,"Sappel",15,"Altair",06/01/2016,"Oui",21/08/2018,1494,20/02/2019,1705,"R",211,21/08/2018,1494,"R",272,16/02/2018,1222,"R",160,21/08/2017,1062,"R",560,15/02/2017,502,"R",123,22/08/2016,379,"R",378,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","REGARD","Non",,65,2016,"Sappel",15,"Altair",29/01/2016,"Oui",23/04/2018,36,24/10/2018,49,"R",13,23/04/2018,36,"R",1,25/10/2017,35,"R",28,02/05/2017,7,"R",1,24/10/2016,6,"R",6,11/04/2016,0,"R",0,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,60,2014,"Sappel",15,"Altair",06/03/2015,"Oui",18/04/2018,334,16/10/2018,361,"R",27,18/04/2018,334,"R",32,18/10/2017,302,"R",37,25/04/2017,265,"R",53,10/10/2016,212,"R",0,29/09/2016,212,"R",0,"Oui",29/09/2016,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,60,2016,"Sappel",15,"Altair",31/05/2017,"Oui",18/10/2018,6,01/03/2019,6,"R",0,18/10/2018,6,"R",0,17/04/2018,6,"R",0,30/10/2017,6,"R",1,17/10/2017,5,"R",5,31/05/2017,0,"R",0,"Oui",01/03/2019,
"DIGNE LES BAINS","04070","Oui","REGARD","Non",,25,2006,"Actaris",15,"Aquadis+",06/03/2006,,10/09/2018,119,06/03/2019,124,"R",5,10/09/2018,119,"R",7,07/03/2018,112,"R",6,06/09/2017,106,"R",7,09/03/2017,99,"R",8,09/09/2016,91,"R",8,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,55,2012,"Sappel",15,"Altair",20/09/2013,"Oui",10/04/2018,304,09/10/2018,330,"R",26,10/04/2018,304,"R",36,11/10/2017,268,"R",29,14/04/2017,239,"R",44,06/10/2016,195,"R",24,24/03/2016,171,"R",40,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,40,2010,"Sappel",15,"Altair",23/09/2010,"Oui",21/09/2018,667,15/03/2019,717,"R",50,21/09/2018,667,"R",42,21/03/2018,625,"R",46,20/09/2017,579,"R",50,28/03/2017,529,"R",43,23/09/2016,486,"R",54,"Oui",03/07/2014,
"DIGNE LES BAINS","04070","Oui","PALIER","Oui",01/09/2009,40,2011,"Sappel",15,"Altair",13/02/2012,"Oui",24/09/2018,0,15/03/2019,0,"R",0,24/09/2018,0,"R",0,19/03/2018,0,"R",0,22/09/2017,0,"R",0,29/03/2017,0,"R",0,23/09/2016,0,"R",0,,02/09/2009,03/09/2009
"DIGNE LES BAINS","04070","Oui","PALIER","Non",01/09/2009,50,2015,"Sappel",15,"Altair",12/06/2015,"Oui",03/04/2018,0,02/10/2018,0,"R",0,03/04/2018,0,"R",0,04/10/2017,0,"R",0,05/04/2017,0,"R",0,29/09/2016,0,"R",0,17/03/2016,0,"R",0,,02/09/2009,03/09/2009
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,15,2017,"Sappel",15,"Altair",18/09/2017,"Oui",27/08/2018,25,22/02/2019,38,"R",13,27/08/2018,25,"U",0,24/08/2018,25,"U",7,22/02/2018,18,"R",18,18/09/2017,0,"R",0,18/09/2017,273,"R",2,"Oui",27/08/2018,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,15,2018,"Sappel",15,"Altair",19/02/2019,"Oui",19/02/2019,0,25/02/2019,0,"R",0,19/02/2019,0,"R",0,19/02/2019,211,"R",9,28/08/2018,202,"R",14,23/02/2018,188,"R",5,28/08/2017,183,"R",19,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,60,2012,"Sappel",15,"Altair",19/06/2013,"Oui",13/04/2018,378,15/10/2018,411,"R",33,13/04/2018,378,"R",33,16/10/2017,345,"R",33,20/04/2017,312,"R",13,01/02/2017,299,"R",21,10/10/2016,278,"R",34,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,50,2015,"Sappel",15,"Altair",10/11/2017,"Oui",27/11/2018,104,21/03/2019,104,"R",0,27/11/2018,104,"U",11,02/10/2018,93,"R",50,30/03/2018,43,"R",37,15/12/2017,6,"R",6,10/11/2017,0,"R",0,"Oui",21/03/2019,
"DIGNE LES BAINS","04070","Non","JARDIN","Non",,75,2006,"Actaris",15,"Aquadis+",22/09/2006,,18/05/2018,693,21/11/2018,709,"R",16,18/05/2018,693,"R",17,13/11/2017,676,"R",17,16/05/2017,659,"R",22,14/11/2016,637,"R",26,10/05/2016,611,"R",24,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","REGARD","Non",,65,2018,"Sappel",15,"Altair",14/02/2019,"Oui",14/02/2019,0,14/02/2019,0,"R",0,14/02/2019,694,"R",33,30/10/2018,661,"R",41,26/04/2018,620,"R",27,13/11/2017,593,"R",0,24/10/2017,593,"R",25,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Non",,"Non",,75,2011,"Sappel",20,"Altair V4",25/10/2011,"Oui",16/05/2018,183,13/11/2018,197,"U",14,16/05/2018,183,"R",6,09/11/2017,177,"R",13,10/05/2017,164,"R",7,09/11/2016,157,"R",19,02/05/2016,138,"R",9,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Non",,"Non",,70,2016,"Sappel",15,"Altair",02/05/2016,"Oui",27/04/2018,90,06/11/2018,113,"R",23,27/04/2018,90,"R",21,02/11/2017,69,"R",22,04/05/2017,47,"R",19,28/10/2016,28,"R",28,02/05/2016,0,"R",0,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Non",,"Non",,65,2010,"Sappel",15,"Altair",04/10/2010,"Oui",22/05/2018,360,26/10/2018,383,"R",23,22/05/2018,360,"U",0,20/04/2018,360,"R",0,19/03/2018,360,"U",15,24/10/2017,345,"R",21,26/04/2017,324,"R",21,"Oui",22/05/2018,
"DIGNE LES BAINS","04070","Non",,"Non",,55,2013,"Sappel",15,"Altair",11/07/2013,"Oui",10/04/2018,420,09/10/2018,444,"R",24,10/04/2018,420,"R",23,11/10/2017,397,"R",25,13/04/2017,372,"R",25,05/10/2016,347,"R",40,29/03/2016,307,"R",93,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","REGARD","Non",,30,2014,"Sappel",15,"Altair",14/11/2014,"Oui",14/09/2018,547,12/03/2019,616,"R",69,14/09/2018,547,"R",54,13/03/2018,493,"R",69,07/09/2017,424,"R",87,10/03/2017,337,"R",53,12/09/2016,284,"R",65,"Oui",01/08/2014,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,40,2017,"Sappel",15,"Altair",12/02/2018,"Oui",24/09/2018,19,15/03/2019,33,"R",14,24/09/2018,19,"R",16,19/03/2018,3,"R",3,12/02/2018,0,"R",0,12/02/2018,508,"R",10,22/09/2017,498,"R",14,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","PALIER","Oui",25/09/2018,60,2017,"Sappel",15,"Altair",20/03/2018,"Oui",13/08/2018,31,16/10/2018,31,"R",0,13/08/2018,31,"R",25,17/04/2018,6,"R",6,20/03/2018,0,"R",0,20/03/2018,771,"R",26,17/10/2017,745,"R",40,,02/09/2009,
"DIGNE LES BAINS","04070","Non",,"Non",,20,2016,"Sappel",15,"Altair",17/10/2016,"Oui",31/08/2018,130,01/03/2019,170,"R",40,31/08/2018,130,"R",40,27/02/2018,90,"R",34,31/08/2017,56,"R",33,06/03/2017,23,"R",23,17/10/2016,0,"R",0,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","REGARD","Non",,75,2014,"Sappel",15,"Altair",19/08/2014,"Oui",15/05/2018,242,08/11/2018,264,"R",22,15/05/2018,242,"R",24,07/11/2017,218,"R",20,11/05/2017,198,"R",26,08/11/2016,172,"R",42,29/04/2016,130,"R",45,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","REGARD","Non",,15,2010,"Sappel",15,"Altair V4",06/01/2011,"Oui",24/08/2018,358,22/02/2019,373,"R",15,24/08/2018,358,"R",15,22/02/2018,343,"R",16,25/08/2017,327,"R",10,01/03/2017,317,"R",12,30/08/2016,305,"R",15,"Oui",27/05/2013,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,50,2018,"Sappel",15,"Altair",19/02/2019,"Oui",19/02/2019,0,19/02/2019,0,"R",0,19/02/2019,919,"R",16,02/10/2018,903,"R",25,05/04/2018,878,"R",25,03/10/2017,853,"R",25,05/04/2017,828,"R",24,"Oui",22/07/2014,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,50,2018,"Sappel",15,"Altair",28/05/2018,"Oui",28/05/2018,0,01/10/2018,3,"R",3,28/05/2018,0,"R",0,28/05/2018,374,"R",1,03/04/2018,373,"R",5,03/10/2017,368,"R",8,05/04/2017,360,"R",13,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,60,2017,"Sappel",15,"Altair",01/12/2017,"Oui",17/04/2018,36,15/10/2018,82,"R",46,17/04/2018,36,"R",36,01/12/2017,0,"R",0,01/12/2017,804,"R",14,19/10/2017,790,"R",49,25/04/2017,741,"R",52,"Oui",09/08/2013,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,60,2018,"Sappel",15,"Altair",20/08/2018,"Oui",20/08/2018,0,16/10/2018,4,"R",4,20/08/2018,0,"R",0,20/08/2018,420,"R",11,18/04/2018,409,"R",13,18/10/2017,396,"R",16,25/04/2017,380,"R",18,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,55,2017,"Sappel",15,"Altair",01/02/2018,"Oui",12/04/2018,14,11/10/2018,38,"R",24,12/04/2018,14,"R",14,01/02/2018,0,"R",0,01/02/2018,441,"R",24,10/10/2017,417,"R",20,11/04/2017,397,"R",14,"Oui",23/11/2016,
"DIGNE LES BAINS","04070","Oui","REGARD","Non",,70,2016,"Sappel",15,"Altair",17/01/2018,"Oui",02/05/2018,26,06/11/2018,50,"R",24,02/05/2018,26,"R",26,17/01/2018,0,"R",0,17/01/2018,281,"R",5,02/11/2017,276,"R",13,04/05/2017,263,"R",27,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,50,2010,"Sappel",15,"Altair",15/12/2010,"Oui",09/04/2018,286,02/10/2018,303,"R",17,09/04/2018,286,"R",14,09/10/2017,272,"R",18,06/04/2017,254,"R",21,03/10/2016,233,"R",19,26/04/2016,214,"R",21,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Non","JARDIN","Non",,65,2009,"Actaris",15,"Aquadis+",14/05/2009,,26/04/2018,1065,31/10/2018,1135,"R",70,26/04/2018,1065,"R",62,31/10/2017,1003,"R",70,04/05/2017,933,"R",59,27/10/2016,874,"R",79,18/04/2016,795,"R",58,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","REGARD","Non",,65,2013,"Sappel",15,"Altair",24/06/2013,"Oui",26/04/2018,84,25/10/2018,104,"R",20,26/04/2018,84,"R",10,26/10/2017,74,"R",8,27/04/2017,66,"R",9,24/10/2016,57,"R",10,11/04/2016,47,"R",9,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Non",,"Non",,40,2014,"Sappel",15,"Altair",29/01/2015,"Oui",24/09/2018,99,18/03/2019,109,"R",10,24/09/2018,99,"R",12,20/03/2018,87,"R",12,21/09/2017,75,"R",11,28/03/2017,64,"R",12,21/09/2016,52,"R",12,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","REGARD","Non",,15,2015,"Sappel",15,"Altair",15/10/2015,"Oui",28/08/2018,82,25/02/2019,94,"R",12,28/08/2018,82,"R",19,26/02/2018,63,"R",11,29/08/2017,52,"R",21,28/02/2017,31,"R",5,31/08/2016,26,"R",16,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,25,2017,"Sappel",15,"Altair",10/03/2018,"Oui",06/09/2018,17,06/03/2019,31,"R",14,06/09/2018,17,"R",17,10/03/2018,0,"R",0,10/03/2018,558,"R",0,02/03/2018,558,"R",17,05/09/2017,541,"R",15,"Oui",20/02/2012,
"DIGNE LES BAINS","04070","Non",,"Non",,25,2011,"Sappel",15,"Altair",26/05/2011,"Oui",06/03/2019,308,19/03/2019,316,"R",8,06/03/2019,308,"R",8,06/09/2018,300,"R",20,02/03/2018,280,"R",18,05/09/2017,262,"R",19,09/03/2017,243,"R",16,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,70,2018,"Sappel",15,"Altair",05/06/2018,"Oui",05/06/2018,0,06/11/2018,32,"R",32,05/06/2018,0,"R",0,05/06/2018,747,"R",4,02/05/2018,743,"R",24,02/11/2017,719,"R",24,05/05/2017,695,"R",25,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,50,2018,"Sappel",15,"Altair",23/01/2019,"Oui",23/01/2019,0,23/01/2019,0,"R",0,23/01/2019,979,"R",12,02/10/2018,967,"R",23,04/04/2018,944,"R",26,01/11/2017,918,"U",0,24/10/2017,918,"U",0,"Oui",01/11/2017,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,55,2012,"Sappel",15,"Altair",21/06/2012,"Oui",10/04/2018,367,09/10/2018,392,"R",25,10/04/2018,367,"R",26,11/10/2017,341,"R",25,14/04/2017,316,"R",27,06/10/2016,289,"R",36,30/03/2016,253,"R",37,"Oui",11/02/2011,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,55,2015,"Sappel",15,"Altair",27/11/2017,"Oui",10/04/2018,0,09/10/2018,0,"R",0,10/04/2018,0,"R",0,27/11/2017,0,"R",0,27/11/2017,25,"R",0,13/10/2017,25,"R",0,28/04/2017,25,"R",1,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","PALIER","Oui",04/02/2019,60,2010,"Sappel",15,"Altair",18/11/2010,,12/04/2018,37,17/10/2018,37,"R",0,12/04/2018,37,"R",0,17/10/2017,37,"R",0,25/04/2017,37,"R",0,12/10/2016,37,"R",0,05/04/2016,37,"R",0,,01/04/2010,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,30,2012,"Sappel",15,"Altair",19/01/2019,"Oui",19/01/2019,1298,11/03/2019,1301,"R",3,19/01/2019,1298,"R",0,19/01/2019,87,"R",4,12/09/2018,83,"R",8,08/03/2018,75,"R",12,08/09/2017,63,"R",3,"Oui",15/06/2012,
"DIGNE LES BAINS","04070","Oui","REGARD","Non",,60,2014,"Sappel",15,"Altair",30/07/2014,"Oui",17/04/2018,2861,17/10/2018,3082,"R",221,17/04/2018,2861,"R",242,19/10/2017,2619,"R",784,21/04/2017,1835,"R",352,10/10/2016,1483,"R",327,27/04/2016,1156,"R",335,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Non","JARDIN","Non",,90,2014,"Sappel",30,"Altair",27/08/2014,"Oui",15/11/2018,8673,14/02/2019,9249,"R",576,15/11/2018,8673,"R",578,20/08/2018,8095,"R",587,15/05/2018,7508,"R",691,14/02/2018,6817,"R",672,14/11/2017,6145,"R",657,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,15,2015,"Sappel",15,"Altair",05/05/2015,"Oui",24/08/2018,126,22/02/2019,142,"R",16,24/08/2018,126,"R",19,22/02/2018,107,"R",21,29/08/2017,86,"R",19,28/02/2017,67,"R",13,26/09/2016,54,"R",1,"Oui",11/09/2014,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,15,2015,"Sappel",15,"Altair",17/07/2015,"Oui",24/08/2018,263,22/02/2019,287,"R",24,24/08/2018,263,"R",22,22/02/2018,241,"R",52,29/08/2017,189,"R",66,28/02/2017,123,"R",25,26/09/2016,98,"R",4,"Oui",01/12/2012,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,50,2018,"Sappel",15,"Altair",19/02/2019,"Oui",19/02/2019,0,19/02/2019,0,"R",0,19/02/2019,1022,"R",29,02/10/2018,993,"R",39,05/04/2018,954,"R",40,03/10/2017,914,"R",39,05/04/2017,875,"R",42,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,70,2014,"Sappel",15,"Altair",31/07/2014,"Oui",02/05/2018,231,06/11/2018,265,"R",34,02/05/2018,231,"R",32,06/11/2017,199,"R",28,05/05/2017,171,"R",27,03/11/2016,144,"R",31,19/04/2016,113,"R",36,"Oui",15/07/2014,
"DIGNE LES BAINS","04070","Non","JARDIN","Non",,75,2013,"Sappel",15,"Altair",05/07/2013,"Oui",17/05/2018,430,08/11/2018,468,"U",38,17/05/2018,430,"R",38,09/11/2017,392,"R",41,12/05/2017,351,"R",37,08/11/2016,314,"R",30,25/06/2016,284,"U",0,"Oui",25/06/2016,
"DIGNE LES BAINS","04070","Oui","REGARD","Non",,30,2010,"Sappel",15,"Altair",12/08/2010,"Oui",13/09/2018,808,07/03/2019,867,"R",59,13/09/2018,808,"R",67,08/03/2018,741,"R",56,07/09/2017,685,"R",55,10/03/2017,630,"R",57,12/09/2016,573,"R",37,"Oui",19/06/2014,
"DIGNE LES BAINS","04070","Oui","PALIER","Non",,60,2000,"Socam",15,610,06/09/2000,,12/04/2018,75,16/10/2018,75,"R",0,12/04/2018,75,"R",0,17/10/2017,75,"R",0,25/04/2017,75,"R",0,29/09/2015,75,"R",0,21/04/2015,75,"R",0,,02/09/2009,03/09/2009
"DIGNE LES BAINS","04070","Oui","PALIER","Oui",08/12/2016,60,2016,"Sappel",15,"Altair",01/12/2016,"Oui",13/04/2018,0,18/10/2018,0,"R",0,13/04/2018,0,"R",0,17/10/2017,0,"R",0,21/04/2017,0,"R",0,02/12/2016,0,"R",0,01/12/2016,0,"R",0,,24/02/2010,
"DIGNE LES BAINS","04070","Non","JARDIN","Non",,20,2012,"Sappel",15,"Altair",09/07/2012,"Oui",05/09/2018,225,04/03/2019,237,"R",12,05/09/2018,225,"R",14,28/02/2018,211,"R",19,04/09/2017,192,"R",18,06/03/2017,174,"R",15,02/09/2016,159,"R",17,"Oui",19/07/2013,
"DIGNE LES BAINS","04070","Oui","JARDIN","Non",,75,2011,"Sappel",15,"Altair",04/07/2011,"Oui",04/05/2018,0,08/11/2018,0,"R",0,04/05/2018,0,"R",0,08/11/2017,0,"R",0,11/05/2017,0,"R",0,08/11/2016,0,"R",0,09/05/2016,0,"R",0,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Non",,"Non",,20,2011,"Sappel",15,"Altair",14/11/2011,"Oui",04/09/2018,1012,04/03/2019,1094,"R",82,04/09/2018,1012,"R",61,02/03/2018,951,"R",75,04/09/2017,876,"R",61,07/03/2017,815,"R",93,06/09/2016,722,"R",54,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Non",,"Non",,65,2016,"Sappel",15,"Altair",16/11/2016,"Oui",20/04/2018,126,26/10/2018,156,"R",30,20/04/2018,126,"R",65,25/10/2017,61,"R",32,26/04/2017,29,"R",29,16/11/2016,0,"R",0,16/11/2016,254,"R",2,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Non",,"Non",,65,2016,"Sappel",15,"Altair",16/11/2016,"Oui",20/04/2018,270,26/10/2018,366,"R",96,20/04/2018,270,"R",93,25/10/2017,177,"R",97,26/04/2017,80,"R",80,16/11/2016,0,"R",0,16/11/2016,4197,"R",9,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Non",,"Non",,65,2016,"Sappel",15,"Altair",16/11/2016,"Oui",20/04/2018,16,26/10/2018,27,"R",11,20/04/2018,16,"R",1,25/10/2017,15,"R",2,26/04/2017,13,"R",13,16/11/2016,0,"R",0,16/11/2016,301,"R",1,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Non",,"Non",,35,2014,"Sappel",15,"Altair",26/02/2016,"Oui",19/09/2018,129,14/03/2019,130,"R",1,19/09/2018,129,"R",9,14/03/2018,120,"R",24,14/09/2017,96,"R",11,22/03/2017,85,"R",2,15/09/2016,83,"R",83,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Oui","REGARD","Non",,55,2015,"Sappel",15,"Altair",15/10/2015,"Oui",10/04/2018,81,12/10/2018,115,"R",34,10/04/2018,81,"R",6,12/10/2017,75,"R",27,19/04/2017,48,"R",21,04/10/2016,27,"R",1,28/09/2016,26,"R",21,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Non",,"Non",,40,2015,"Sappel",20,"Altair",15/10/2015,"Oui",30/10/2018,6735,15/03/2019,6735,"R",0,30/10/2018,6735,"U",0,25/09/2018,6735,"R",5376,21/03/2018,1359,"R",488,20/09/2017,871,"R",65,29/03/2017,806,"R",0,"Oui",02/09/2009,
"DIGNE LES BAINS","04070","Non",,"Non",,65,2010,"Sappel",15,"Altair",31/01/2011,"Oui",20/04/2018,458,24/10/2018,475,"R",17,20/04/2018,458,"R",13,27/10/2017,445,"R",26,03/05/2017,419,"R",21,24/10/2016,398,"R",32,12/04/2016,366,"R",41,"Oui",01/07/2010,
"DIGNE LES BAINS","04070","Non",,"Non",,50,2016,"Sappel",15,"Altair",07/04/2016,"Oui",30/03/2018,55,01/10/2018,72,"R",17,30/03/2018,55,"R",16,29/09/2017,39,"R",13,05/04/2017,26,"R",14,28/09/2016,12,"R",12,07/04/2016,0,"R",0,"Oui",05/06/2015,
