perimetre;nature;date;heure;date_heure;consommation;prevision_j1;prevision_j;fioul;charbon;gaz;nucleaire;eolien;solaire;hydraulique;pompage;bioenergies;ech_physiques;taux_co2;ech_comm_angleterre;ech_comm_espagne;ech_comm_italie;ech_comm_suisse;ech_comm_allemagne_belgique;fioul_tac;fioul_cogen;fioul_autres;gaz_tac;gaz_cogen;gaz_ccg;gaz_autres;hydraulique_fil_eau_eclusee;hydraulique_lacs;hydraulique_step_turbinage;bioenergies_dechets;bioenergies_biomasse;bioenergies_biogaz
France;Données temps réel;2021-12-15;10:00;2021-12-15T10:00:00+01:00;75210;76100;75200;185;1706;8444;42924;1877;1510;11467;-5;849;6253;85;2014;2117;-2481;-313;5097;2;33;150;0;2730;5714;1;5919;3754;1794;180;384;287
France;Données temps réel;2021-12-15;14:30;2021-12-15T14:30:00+01:00;71472;70800;71500;186;1706;8311;43630;1396;3073;8261;-6;866;4049;86;1951;2243;-2157;-2631;5025;2;33;151;0;2675;5637;1;5076;2829;356;189;386;287
France;Données temps réel;2021-12-15;15:15;2021-12-15T15:15:00+01:00;69925;69400;70000;186;1704;8395;43662;1428;2164;7698;-5;871;3822;89;;;;;;2;33;151;0;2636;5759;1;4942;2236;520;202;383;287
France;Données temps réel;2021-12-15;18:30;2021-12-15T18:30:00+01:00;75719;76100;76500;186;1706;8179;43894;1785;0;13261;-50;870;5888;82;-1633;2100;-716;737;5619;2;33;151;0;2695;5484;1;6341;4183;2737;202;381;287
France;Données temps réel;2021-12-15;19:30;2021-12-15T19:30:00+01:00;75636;76200;76500;186;1709;8200;43962;1789;0;12521;0;866;6403;83;-1311;2000;-231;778;5159;2;33;151;0;2703;5497;1;6234;3884;2403;202;377;287
France;Données temps réel;2021-12-15;19:45;2021-12-15T19:45:00+01:00;74772;75250;75500;186;1706;8226;43960;1729;0;12070;0;867;6028;84;;;;;;2;33;151;0;2705;5521;1;6214;3670;2186;202;378;287
France;Données temps réel;2021-12-15;20:30;2021-12-15T20:30:00+01:00;71354;71900;72100;186;1702;8029;43984;1738;0;9514;0;856;5345;86;-619;2000;-827;478;4702;2;33;151;0;2671;5359;1;5755;2903;856;201;378;287
France;Données temps réel;2021-12-15;22:30;2021-12-15T22:30:00+01:00;66180;67100;67100;185;1632;7593;43919;1993;0;5854;-384;879;4509;88;29;1574;-939;-98;4302;1;33;151;0;2677;4916;1;4918;720;216;211;380;287
France;Données temps réel;2021-12-16;03:00;2021-12-16T03:00:00+01:00;59527;60700;59800;186;1089;6742;43956;2009;0;4427;-3560;867;3811;81;1223;1091;-637;-2036;3538;2;33;151;0;2655;4087;1;4204;223;0;205;375;287
France;Données temps réel;2021-12-16;04:45;2021-12-16T04:45:00+01:00;58039;59550;58450;186;1093;6906;44180;2074;0;4320;-3591;857;2014;82;;;;;;2;33;151;0;2652;4255;1;4104;216;0;203;370;287
France;Données temps réel;2021-12-16;05:00;2021-12-16T05:00:00+01:00;58657;59900;58800;184;1191;6897;44134;2141;0;4412;-3599;860;2437;83;1544;2413;-1548;-2223;3675;0;33;151;0;2653;4244;1;4091;321;0;206;375;287
France;Données temps réel;2021-12-16;06:15;2021-12-16T06:15:00+01:00;64738;65850;64300;185;1581;7290;44245;2227;0;5184;-1891;859;5058;88;;;;;;2;33;150;0;2647;4643;1;4459;573;152;206;369;287
France;Données temps réel;2021-12-16;06:45;2021-12-16T06:45:00+01:00;67655;69650;67900;186;1711;7999;44310;2273;0;6366;-887;876;4821;90;;;;;;2;33;151;0;2649;5350;1;4682;1160;524;204;375;287
France;Données temps réel;2021-12-16;08:00;2021-12-16T08:00:00+01:00;74106;76400;74100;183;1817;8112;44239;2565;183;9185;0;859;6963;87;1799;1800;-415;117;3605;0;33;150;0;2771;5342;1;5326;2639;1220;204;376;287
France;Données temps réel;2021-12-16;09:15;2021-12-16T09:15:00+01:00;74556;76600;74700;185;1772;8134;44472;2758;613;11606;0;811;4205;82;;;;;;2;33;150;0;2772;5363;1;5959;3875;1772;171;352;287
France;Données temps réel;2021-12-16;11:00;2021-12-16T11:00:00+01:00;73862;75200;73900;185;1731;7939;44483;2984;2736;10351;0;839;2614;80;-104;1800;-1151;-976;2328;1;33;151;0;2768;5172;1;5771;2838;1742;189;363;287
France;Données temps réel;2021-12-16;13:30;2021-12-16T13:30:00+01:00;72613;72500;72700;185;1588;8094;44510;3081;4099;9870;-1;843;344;78;-987;2000;-252;-2267;2088;1;33;151;0;2727;5367;1;5091;3133;1646;188;370;287
France;Données temps réel;2021-12-16;15:00;2021-12-16T15:00:00+01:00;69025;69000;69000;186;1564;8118;44455;3283;2903;10096;0;865;-2445;78;-1969;2200;-361;-2299;137;2;33;151;0;2712;5407;1;5021;3308;1767;216;365;287
France;Données temps réel;2021-12-16;15:30;2021-12-16T15:30:00+01:00;68431;68300;68200;186;1504;8198;44513;3278;2126;10230;-1;868;-2471;79;-1969;2200;-361;-2299;156;2;33;151;0;2707;5491;1;5165;3611;1454;215;361;287
France;Données temps réel;2021-12-16;16:45;2021-12-16T16:45:00+01:00;68138;69250;69150;272;1533;8090;44498;3709;426;10248;0;875;-1513;81;;;;;;88;33;151;0;2727;5363;1;5632;3171;1445;215;368;287
France;Données temps réel;2021-12-16;18:00;2021-12-16T18:00:00+01:00;73004;74200;74000;270;1507;8163;44425;3977;0;11135;-49;852;2724;80;-2014;1900;-815;229;3917;86;33;151;0;2737;5426;1;5570;3541;2024;210;360;287
France;Données temps réel;2021-12-16;19:00;2021-12-16T19:00:00+01:00;75272;76900;76700;269;1675;8152;44702;4222;0;12021;-56;861;3426;80;-2014;1500;115;249;3745;85;33;151;0;2745;5407;1;5883;3808;2330;213;364;287
France;Données temps réel;2021-12-16;20:15;2021-12-16T20:15:00+01:00;71234;72550;72300;185;1693;7996;44876;4651;0;8773;0;866;2194;82;;;;;;1;33;151;0;2683;5313;1;5384;1751;1638;217;365;287
France;Données temps réel;2021-12-16;20:45;2021-12-16T20:45:00+01:00;68972;70400;70100;185;1574;7800;44879;4800;0;6584;-1;866;2285;82;;;;;;1;33;151;0;2688;5112;1;5051;1213;320;216;368;287
France;Données temps réel;2021-12-16;21:00;2021-12-16T21:00:00+01:00;67977;69300;69000;185;1616;7814;44951;4923;0;6334;-321;875;1600;83;-2014;275;96;-1739;4895;1;33;151;0;2687;5127;1;4953;1094;287;219;366;287
France;Données temps réel;2021-12-16;22:45;2021-12-16T22:45:00+01:00;67291;67600;67200;186;1325;7694;43207;5164;0;7608;-1369;887;2589;80;;;;;;2;33;151;0;2668;5027;1;4870;1138;1600;222;377;287
France;Données temps réel;2021-12-17;02:00;2021-12-17T02:00:00+01:00;61079;62300;62200;186;1134;4402;41772;6173;0;4117;-3134;887;5542;64;652;1471;731;-1921;4648;2;33;151;0;2659;1744;1;4025;92;0;223;371;287
France;Données temps réel;2021-12-17;02:30;2021-12-17T02:30:00+01:00;60873;61000;61100;186;1159;4473;41900;6358;0;3954;-3320;870;5293;65;652;1471;731;-1921;4648;2;33;151;0;2655;1818;1;3924;30;0;220;365;287
France;Données temps réel;2021-12-17;03:15;2021-12-17T03:15:00+01:00;59168;59250;59300;186;1173;4672;42034;6339;0;3963;-3262;886;3177;67;;;;;;2;33;151;0;2634;2038;1;3924;39;0;223;376;287
France;Données temps réel;2021-12-17;03:30;2021-12-17T03:30:00+01:00;58802;58800;59000;185;1127;4583;42098;6271;0;3850;-3265;879;3074;65;420;723;-21;-2185;4254;1;33;151;0;2592;1991;1;3931;0;0;221;372;287
France;Données temps réel;2021-12-17;04:15;2021-12-17T04:15:00+01:00;58303;58250;58300;185;958;4700;42419;6283;0;3823;-3099;884;2150;63;;;;;;1;33;151;0;2650;2050;1;3916;0;0;223;374;287
France;Données temps réel;2021-12-17;06:15;2021-12-17T06:15:00+01:00;65340;64900;65050;186;1604;5623;42874;6186;0;4781;-2085;861;5310;76;;;;;;2;33;151;0;2663;2960;1;4157;624;0;221;351;287
France;Données temps réel;2021-12-17;06:30;2021-12-17T06:30:00+01:00;66790;66800;67100;185;1626;6481;42946;6184;0;4842;-1377;863;5040;80;2013;1113;263;-2712;3740;2;33;150;0;2668;3813;1;4195;595;52;221;354;287
France;Données temps réel;2021-12-17;07:30;2021-12-17T07:30:00+01:00;73182;73400;73400;184;1624;7778;43013;6307;0;6934;-57;863;6536;82;2012;1750;572;-890;2974;1;33;150;0;2714;5064;1;4744;1346;844;222;354;287
France;Données temps réel;2021-12-17;07:45;2021-12-17T07:45:00+01:00;73925;74300;74400;184;1625;8030;43136;6353;0;7598;-55;864;6190;83;;;;;;1;33;150;0;2716;5314;1;4888;1517;1193;220;355;287
France;Données temps réel;2021-12-17;09:00;2021-12-17T09:00:00+01:00;75950;75700;75900;179;1533;8167;43143;6471;392;8511;0;854;6700;81;-1668;2100;-594;301;5382;0;33;150;0;2696;5472;1;5449;1755;1307;212;355;287
France;Données temps réel;2021-12-17;09:45;2021-12-17T09:45:00+01:00;75513;75550;75400;182;1535;8080;43264;5975;1444;9029;0;836;5168;79;;;;;;0;33;150;0;2694;5387;1;5501;2240;1288;199;355;287
France;Données temps réel;2021-12-17;13:15;2021-12-17T13:15:00+01:00;71965;73200;72550;185;1714;7856;43144;5005;4646;7375;0;870;1170;80;;;;;;1;33;151;0;2605;5252;1;4759;1254;1362;214;370;287
France;Données temps réel;2021-12-17;14:00;2021-12-17T14:00:00+01:00;69935;70600;70200;184;1686;7557;43172;5266;4341;6285;0;872;572;79;-2014;2250;-611;-1224;1628;0;33;151;0;2614;4944;1;4546;1119;620;211;378;287
France;Données temps réel;2021-12-17;14:30;2021-12-17T14:30:00+01:00;68620;69600;68500;186;1776;7841;43265;5405;3828;6450;0;870;-1001;82;-2014;2250;-611;-1224;1268;2;33;151;0;2619;5222;1;4478;1137;835;211;370;287
France;Données temps réel;2021-12-17;16:45;2021-12-17T16:45:00+01:00;66577;67900;67000;186;1641;8049;43214;6361;452;7348;0;876;-1550;83;;;;;;2;33;151;0;2642;5407;1;4641;1432;1275;225;361;287
France;Données temps réel;2021-12-17;18:45;2021-12-17T18:45:00+01:00;73289;74250;73350;185;1752;7973;43242;7235;0;9509;-53;868;2578;81;;;;;;1;33;151;0;2653;5320;1;5490;2180;1839;222;362;287
France;Données temps réel;2021-12-17;20:00;2021-12-17T20:00:00+01:00;71311;72100;71400;186;1757;7871;43336;7515;0;7932;-56;869;1901;82;-2014;1404;-68;-1034;3576;2;33;151;0;2667;5204;1;5135;1351;1446;224;358;287
France;Données temps réel;2021-12-17;21:00;2021-12-17T21:00:00+01:00;67446;68200;67700;186;1375;7689;43339;7168;0;5692;0;874;1123;79;-1854;-2033;-60;-1416;6289;2;33;151;0;2587;5103;1;4613;907;172;223;364;287
France;Données temps réel;2021-12-17;23:00;2021-12-17T23:00:00+01:00;67323;68400;68300;185;1549;8028;43364;6304;0;5602;-360;875;1776;84;184;-1311;-11;-1165;4859;1;33;151;0;2593;5435;1;4645;906;51;229;364;287
France;Données temps réel;2021-12-17;23:30;2021-12-17T23:30:00+01:00;66729;67600;67500;184;1422;7654;43339;6245;0;5482;-1007;878;2532;82;184;-1311;-11;-1165;4859;0;33;151;0;2592;5062;1;4457;874;151;226;371;287
France;Données temps réel;2021-12-18;02:15;2021-12-18T02:15:00+01:00;61944;61500;62050;185;294;5977;43024;5906;0;4015;-2674;881;4336;59;;;;;;1;33;151;0;2567;3411;1;4029;0;0;229;368;287
France;Données temps réel;2021-12-18;02:30;2021-12-18T02:30:00+01:00;61107;60600;61300;183;248;5138;42898;5874;0;3926;-2839;883;4796;54;-2009;-1116;782;-2034;8867;0;33;150;0;2567;2571;1;3921;5;0;233;370;287
France;Données temps réel;2021-12-18;04:15;2021-12-18T04:15:00+01:00;57706;57000;57850;185;16;5013;43412;5658;0;3606;-3723;884;2655;50;;;;;;1;33;151;0;2554;2460;1;3573;33;0;230;369;287
France;Données temps réel;2021-12-18;04:45;2021-12-18T04:45:00+01:00;57372;56900;57500;184;15;4939;43336;5482;0;3501;-3483;889;2509;49;;;;;;0;33;151;0;2558;2381;1;3545;0;0;234;371;287
France;Données temps réel;2021-12-18;07:00;2021-12-18T07:00:00+01:00;61856;61800;62100;184;26;6203;43269;5520;0;3619;-3545;874;5706;58;-480;2150;-2850;-652;8642;0;33;151;0;2566;3638;1;3613;6;0;229;365;287
France;Données temps réel;2021-12-18;08:00;2021-12-18T08:00:00+01:00;64826;65000;64800;184;27;7173;43408;5693;222;3925;-2455;869;5780;62;-142;1936;-2880;250;8325;0;33;151;0;2576;4597;1;3777;148;0;221;362;287
France;Données temps réel;2021-12-18;09:00;2021-12-18T09:00:00+01:00;67380;67300;67400;184;28;7357;43408;5628;422;4302;-1824;863;7012;62;-1150;2150;-2175;930;8277;0;33;151;0;2586;4771;1;3991;311;0;218;363;287
France;Données temps réel;2021-12-18;11:00;2021-12-18T11:00:00+01:00;67745;68500;67700;186;36;7336;43435;4045;3594;4735;-1701;872;5207;60;-1541;2100;-891;-1033;7038;2;33;151;0;2577;4759;1;4237;468;30;221;365;287
France;Données temps réel;2021-12-18;11:30;2021-12-18T11:30:00+01:00;67598;68600;67600;186;39;7350;43505;3720;4239;4627;-1890;881;4941;60;-1541;2100;-891;-1033;7049;2;33;151;0;2566;4784;1;4070;557;0;223;372;287
France;Données temps réel;2021-12-18;12:00;2021-12-18T12:00:00+01:00;68037;69100;68500;186;38;7356;43528;3618;4700;4511;-2478;880;5698;61;-1964;2100;-201;-934;7038;2;33;151;0;2563;4793;1;4127;384;0;224;366;287
France;Données temps réel;2021-12-18;12:45;2021-12-18T12:45:00+01:00;68951;69000;68450;186;37;7495;43401;3385;4895;4603;-1786;865;5870;61;;;;;;2;33;151;0;2545;4950;1;3912;691;0;222;362;287
France;Données temps réel;2021-12-18;13:30;2021-12-18T13:30:00+01:00;65600;66300;65600;185;39;7240;43150;3347;4762;4377;-2281;869;3912;60;-1544;1423;-359;-1896;6870;1;33;151;0;2538;4702;1;3805;572;0;218;371;287
France;Données temps réel;2021-12-18;15:00;2021-12-18T15:00:00+01:00;61297;62300;61300;182;37;7118;43235;3678;3276;3971;-2826;875;1751;62;-1174;2421;-1730;-2441;4998;0;33;151;0;2506;4612;1;3522;449;0;222;371;287
France;Données temps réel;2021-12-18;19:15;2021-12-18T19:15:00+01:00;69179;69200;69350;181;41;7718;43517;5705;0;6741;-250;880;4646;61;;;;;;0;33;151;0;2580;5138;1;4836;923;982;220;371;287
France;Données temps réel;2021-12-18;20:30;2021-12-18T20:30:00+01:00;66499;66500;66660;182;40;7784;43331;5401;0;5966;-423;868;3350;62;-1764;2550;718;-847;3323;0;33;151;0;2573;5211;1;4508;691;767;222;362;287
France;Données temps réel;2021-12-18;23:00;2021-12-18T23:00:00+01:00;65892;66500;66480;182;42;7926;43399;4550;0;5582;-373;884;3700;64;-1282;2500;1130;-254;2144;0;33;151;0;2578;5349;1;4278;833;471;223;374;287
France;Données temps réel;2021-12-18;23:30;2021-12-18T23:30:00+01:00;65532;66400;66460;182;41;7738;43302;4512;0;5144;-693;872;4434;64;-1282;2500;1130;-254;2200;0;33;151;0;2577;5162;1;4133;565;446;221;375;287
France;Données temps réel;2021-12-19;00:15;2021-12-19T00:15:00+01:00;64986;64650;64550;182;44;7489;43251;4137;0;5470;-273;888;3798;63;;;;;;0;33;151;0;2565;4924;1;3621;900;949;223;375;287
France;Données temps réel;2021-12-19;02:00;2021-12-19T02:00:00+01:00;61269;61800;61500;182;43;7083;42843;3789;0;3618;-2165;889;4987;65;-834;2700;364;-326;2584;0;33;151;0;2545;4538;1;3307;0;370;231;373;287
France;Données temps réel;2021-12-19;05:00;2021-12-19T05:00:00+01:00;56545;56200;56400;182;41;7069;43406;3176;0;2732;-3571;880;2630;67;548;2310;-1645;-603;2442;0;33;151;0;2526;4543;1;2786;0;0;228;369;287
France;Données temps réel;2021-12-19;06:00;2021-12-19T06:00:00+01:00;57393;57200;57900;182;41;7065;43417;3045;0;2728;-3612;875;3652;68;1121;2700;-1257;-317;2216;0;33;151;0;2527;4538;1;2779;0;0;228;367;287
France;Données temps réel;2021-12-19;08:15;2021-12-19T08:15:00+01:00;61747;61050;61700;182;39;7707;43332;2726;215;3155;-3011;889;6513;71;;;;;;0;33;151;0;2527;5180;1;3198;0;0;228;372;287
France;Données temps réel;2021-12-19;09:15;2021-12-19T09:15:00+01:00;64142;63350;64150;181;39;7832;42363;2468;606;3680;-1110;883;7200;70;;;;;;0;33;150;0;2546;5287;1;3497;181;2;228;367;287
France;Données temps réel;2021-12-19;10:15;2021-12-19T10:15:00+01:00;66886;65900;66700;182;40;8031;42246;2440;1928;5410;-168;879;5898;67;;;;;;0;33;151;0;2621;5411;1;3573;248;1589;227;369;287
France;Données temps réel;2021-12-19;10:30;2021-12-19T10:30:00+01:00;67087;66300;67100;182;38;8073;42250;2400;2286;5719;-167;889;5417;66;-378;2300;708;634;2382;0;33;151;0;2624;5450;1;3607;514;1598;231;367;287
France;Données temps réel;2021-12-19;11:45;2021-12-19T11:45:00+01:00;68576;67350;69100;181;38;7960;42393;2152;3504;6099;-4;880;5373;64;;;;;;0;33;150;0;2608;5353;1;4005;678;1416;230;369;287
France;Données temps réel;2021-12-19;12:00;2021-12-19T12:00:00+01:00;69523;67800;69400;182;38;8115;42443;2096;3664;6180;-4;883;5926;64;-1800;2300;1138;894;3362;0;33;151;0;2611;5504;1;4083;708;1389;227;369;287
France;Données temps réel;2021-12-19;12:15;2021-12-19T12:15:00+01:00;69608;67700;69500;182;38;8171;42464;2083;3762;6394;-4;891;5627;65;;;;;;0;33;151;0;2600;5571;1;3959;731;1704;227;367;287
France;Données temps réel;2021-12-19;12:45;2021-12-19T12:45:00+01:00;71062;68200;70450;182;38;8103;42339;2105;3752;7899;-4;872;5776;63;;;;;;0;33;151;0;2691;5412;1;3934;1767;2198;225;365;287
France;Données temps réel;2021-12-19;14:15;2021-12-19T14:15:00+01:00;65465;63150;65150;181;39;7998;42340;2110;3439;5269;-1009;872;4226;66;;;;;;0;33;151;0;2491;5507;1;3466;1539;264;224;366;287
France;Données temps réel;2021-12-19;14:30;2021-12-19T14:30:00+01:00;64374;62700;64400;182;39;7721;42268;2095;3274;5229;-1555;883;4238;65;-1915;2400;1156;45;2867;0;33;151;0;2493;5229;1;3528;1545;156;228;366;287
France;Données temps réel;2021-12-19;16:15;2021-12-19T16:15:00+01:00;61989;59900;61900;182;39;7831;42101;2489;947;4260;-515;884;3771;68;;;;;;0;33;151;0;2553;5278;1;3614;325;321;224;375;287
France;Données temps réel;2021-12-19;17:00;2021-12-19T17:00:00+01:00;63401;61500;63400;182;39;7978;42331;2727;259;4805;-39;873;4246;68;-1725;2375;504;1295;3725;0;33;151;0;2555;5423;1;3702;323;780;223;368;287
France;Données temps réel;2021-12-19;17:45;2021-12-19T17:45:00+01:00;66649;65500;66800;182;38;7955;42587;2830;0;6755;-4;875;5431;66;;;;;;0;33;151;0;2652;5304;1;4482;870;1403;225;367;287
France;Données temps réel;2021-12-19;19:15;2021-12-19T19:15:00+01:00;70448;69300;70200;350;38;8232;42696;2872;0;9170;-4;877;6217;66;;;;;;166;33;151;0;2669;5563;1;4859;2407;1904;222;368;287
France;Données temps réel;2021-12-19;19:30;2021-12-19T19:30:00+01:00;70333;69200;70100;350;39;8213;42732;2879;0;8669;-4;884;6571;67;-677;1800;259;1154;4342;166;33;151;0;2666;5547;1;4835;1833;2001;227;371;287
France;Données temps réel;2021-12-19;21:30;2021-12-19T21:30:00+01:00;65712;65100;65800;182;38;7788;42701;2906;0;4281;-809;874;7751;68;-488;482;129;-955;8900;0;33;151;0;2569;5220;1;3730;102;449;224;368;287
France;Données temps réel;2021-12-19;22:30;2021-12-19T22:30:00+01:00;65188;64900;65500;181;38;7118;42497;2900;0;4011;-954;879;8518;65;-118;759;819;-1374;8888;0;33;151;0;2575;4543;1;3378;192;441;224;368;287
France;Données temps réel;2021-12-20;00:00;2021-12-20T00:00:00+01:00;65373;65700;65400;182;136;7221;41907;3145;0;3353;-652;874;9207;68;987;-207;1136;-505;7287;0;33;151;0;2591;4630;1;3351;0;21;221;372;287
France;Données temps réel;2021-12-20;01:30;2021-12-20T01:30:00+01:00;62168;63100;63000;182;433;5616;42232;3196;0;3235;-2461;870;8865;64;842;1137;1141;-586;6302;0;33;151;0;2603;3013;1;2905;0;444;221;364;287
France;Données temps réel;2021-12-20;02:15;2021-12-20T02:15:00+01:00;62478;62200;62500;182;592;5793;42351;3155;0;3122;-2331;881;8733;68;;;;;;0;33;151;0;2613;3181;1;2831;291;0;221;373;287
France;Données temps réel;2021-12-20;04:00;2021-12-20T04:00:00+01:00;58853;58800;58800;182;631;5319;41827;2860;0;2593;-3630;885;8186;69;239;2000;613;-497;5970;0;33;151;0;2614;2705;1;2645;0;0;224;374;287
France;Données temps réel;2021-12-20;05:00;2021-12-20T05:00:00+01:00;59609;59700;59800;182;633;4942;42050;2869;0;2627;-3536;878;8964;65;989;2670;1070;-65;6207;0;33;151;0;2611;2332;1;2662;0;0;224;371;287
France;Données temps réel;2021-12-20;05:30;2021-12-20T05:30:00+01:00;61495;61600;61800;181;632;5500;41966;2781;0;2827;-2929;872;9665;68;989;2670;1070;-65;6206;0;33;150;0;2618;2882;1;2896;0;0;217;370;287
France;Données temps réel;2021-12-20;05:45;2021-12-20T05:45:00+01:00;62568;62600;62700;182;576;5702;42156;2756;0;2956;-2684;880;10044;68;;;;;;0;33;151;0;2618;3084;1;3011;0;0;218;368;287
France;Données temps réel;2021-12-20;06:15;2021-12-20T06:15:00+01:00;65585;65300;65100;184;564;6976;41844;2807;0;3316;-2463;872;11485;76;;;;;;1;33;150;0;2620;4356;1;3209;107;0;221;366;287
France;Données temps réel;2021-12-20;06:30;2021-12-20T06:30:00+01:00;66418;67000;66600;186;569;7319;41934;2825;0;3414;-1664;875;10960;77;2007;2004;-988;1076;8135;2;33;151;0;2642;4678;1;3269;145;0;220;366;287
France;Données temps réel;2021-12-20;07:30;2021-12-20T07:30:00+01:00;71040;72900;71700;184;579;8009;42230;2983;0;4703;-86;884;11554;77;2012;2000;569;1600;6618;1;33;150;0;2768;5241;1;3713;532;458;220;369;287
France;Données temps réel;2021-12-20;07:45;2021-12-20T07:45:00+01:00;72643;74000;73000;185;617;8318;42378;2964;0;5304;-85;886;12076;78;;;;;;1;33;151;0;2773;5545;1;3870;739;695;219;369;287
France;Données temps réel;2021-12-20;10:30;2021-12-20T10:30:00+01:00;77473;77200;77400;186;632;8413;41833;2855;2126;9136;0;861;11431;73;922;1800;643;1147;7180;2;33;151;0;2828;5585;1;4680;1394;3062;207;371;287
France;Données temps réel;2021-12-20;13:00;2021-12-20T13:00:00+01:00;78650;77700;79700;184;631;8027;41793;2734;3675;9989;0;872;10745;68;610;1900;385;1598;6881;1;33;150;0;2804;5223;1;4714;2218;3057;219;368;287
France;Données temps réel;2021-12-20;13:15;2021-12-20T13:15:00+01:00;78318;76500;78600;186;631;8023;41830;2766;3684;9838;0;872;10488;68;;;;;;2;33;151;0;2796;5227;1;4682;2099;3057;218;367;287
France;Données temps réel;2021-12-20;13:45;2021-12-20T13:45:00+01:00;77211;74950;77050;186;608;8024;41817;2645;3522;8845;0;883;10681;70;;;;;;2;33;151;0;2795;5230;1;4735;2091;2019;221;371;287
France;Données temps réel;2021-12-20;17:30;2021-12-20T17:30:00+01:00;75769;74600;75800;185;34;8856;42068;2924;193;12114;0;886;8509;66;-476;1800;584;1650;5256;1;33;151;324;2849;5682;1;5592;4469;2053;229;371;287
France;Données temps réel;2021-12-20;21:30;2021-12-20T21:30:00+01:00;70263;69800;70300;185;30;8216;42375;3253;0;6948;-57;881;8432;67;-284;2075;210;1645;5970;2;33;150;0;2866;5351;1;4259;1470;1219;230;364;287
France;Données temps réel;2021-12-20;22:45;2021-12-20T22:45:00+01:00;71303;70350;70600;186;28;8520;42438;3011;0;6436;-559;885;10358;70;;;;;;2;33;151;0;2867;5653;1;4096;1500;840;231;370;287
France;Données temps réel;2021-12-20;23:30;2021-12-20T23:30:00+01:00;70080;71400;71600;185;29;8210;42211;3079;0;5068;-1007;854;11451;70;1143;2100;1028;34;7983;1;33;151;0;2851;5359;1;3966;963;139;203;369;287
